CaseID,StructureID,StructureValue
884,QBELIEF4_order,order 2
884,TWKNOW_order,order 1
884,TWAUTO_order,order 1
884,JOKE1_order,order 1
884,CHOICE1_order,order 2
884,WOMENOPPS_order,order 2
884,FAIRTRT_order,order 1
884,TALKREL_order,order 2
885,SOCTRUST2_order,order 2
885,CONGPOST_order,order 1
885,GSSTRUST3_order,order 2
885,POLCRCT_order,order 2
885,ECONFAIR2_order,order 2
885,IMMCULT2_order,order 2
885,GSSTRUST2_order,order 1
885,SNSSKEP_order,order 2
885,QBELIEF3_order,order 2
885,QBELIEF4_order,order 2
885,TWKNOW_order,order 1
885,TWAUTO_order,order 2
885,JOKE1_order,order 2
885,CHOICE1_order,order 1
885,WOMENOPPS_order,order 2
885,FAIRTRT_order,order 1
885,TALKREL_order,order 2
886,SOCTRUST2_order,order 2
886,CONGPOST_order,order 1
886,GSSTRUST3_order,order 2
886,POLCRCT_order,order 1
886,ECONFAIR2_order,order 1
886,IMMCULT2_order,order 2
886,GSSTRUST2_order,order 2
886,SNSSKEP_order,order 1
886,QBELIEF3_order,order 2
886,QBELIEF4_order,order 2
886,TWKNOW_order,order 2
886,TWAUTO_order,order 1
886,JOKE1_order,order 1
886,CHOICE1_order,order 1
886,WOMENOPPS_order,order 2
886,FAIRTRT_order,order 1
886,TALKREL_order,order 1
888,SOCTRUST2_order,order 1
888,CONGPOST_order,order 2
888,GSSTRUST3_order,order 1
888,POLCRCT_order,order 2
888,ECONFAIR2_order,order 2
888,IMMCULT2_order,order 2
888,GSSTRUST2_order,order 2
888,SNSSKEP_order,order 1
888,QBELIEF3_order,order 2
888,QBELIEF4_order,order 2
888,TWKNOW_order,order 2
888,TWAUTO_order,order 1
888,JOKE1_order,order 1
888,CHOICE1_order,order 1
888,WOMENOPPS_order,order 2
888,FAIRTRT_order,order 1
888,TALKREL_order,order 1
890,SOCTRUST2_order,order 2
890,CONGPOST_order,order 1
890,GSSTRUST3_order,order 2
890,POLCRCT_order,order 2
890,ECONFAIR2_order,order 2
890,IMMCULT2_order,order 2
890,GSSTRUST2_order,order 2
890,SNSSKEP_order,order 2
890,QBELIEF3_order,order 1
890,QBELIEF4_order,order 1
890,TWKNOW_order,order 1
890,TWAUTO_order,order 1
890,JOKE1_order,order 1
890,CHOICE1_order,order 2
890,WOMENOPPS_order,order 1
890,FAIRTRT_order,order 2
890,TALKREL_order,order 2
893,SOCTRUST2_order,order 2
893,CONGPOST_order,order 2
893,GSSTRUST3_order,order 2
893,POLCRCT_order,order 1
893,ECONFAIR2_order,order 1
893,IMMCULT2_order,order 1
893,GSSTRUST2_order,order 2
893,SNSSKEP_order,order 2
893,QBELIEF3_order,order 2
893,QBELIEF4_order,order 2
893,TWKNOW_order,order 1
893,TWAUTO_order,order 1
893,JOKE1_order,order 2
893,CHOICE1_order,order 1
893,WOMENOPPS_order,order 2
893,FAIRTRT_order,order 2
893,TALKREL_order,order 1
894,SOCTRUST2_order,order 1
894,CONGPOST_order,order 2
894,GSSTRUST3_order,order 1
894,POLCRCT_order,order 1
894,ECONFAIR2_order,order 2
894,IMMCULT2_order,order 1
894,GSSTRUST2_order,order 1
894,SNSSKEP_order,order 2
894,QBELIEF3_order,order 1
894,QBELIEF4_order,order 1
894,TWKNOW_order,order 1
894,TWAUTO_order,order 1
894,JOKE1_order,order 2
894,CHOICE1_order,order 1
894,WOMENOPPS_order,order 2
894,FAIRTRT_order,order 2
894,TALKREL_order,order 1
895,SOCTRUST2_order,order 1
895,CONGPOST_order,order 1
895,GSSTRUST3_order,order 1
895,POLCRCT_order,order 1
895,ECONFAIR2_order,order 1
895,IMMCULT2_order,order 1
895,GSSTRUST2_order,order 1
895,SNSSKEP_order,order 2
895,QBELIEF3_order,order 1
895,QBELIEF4_order,order 1
895,TWKNOW_order,order 2
895,TWAUTO_order,order 1
895,JOKE1_order,order 1
895,CHOICE1_order,order 1
895,WOMENOPPS_order,order 2
895,FAIRTRT_order,order 1
895,TALKREL_order,order 1
898,SOCTRUST2_order,order 1
898,CONGPOST_order,order 2
898,GSSTRUST3_order,order 1
898,POLCRCT_order,order 1
898,ECONFAIR2_order,order 1
898,IMMCULT2_order,order 1
898,GSSTRUST2_order,order 1
898,SNSSKEP_order,order 2
898,QBELIEF3_order,order 1
898,QBELIEF4_order,order 1
898,TWKNOW_order,order 1
898,TWAUTO_order,order 2
898,JOKE1_order,order 2
898,CHOICE1_order,order 2
898,WOMENOPPS_order,order 1
898,FAIRTRT_order,order 1
898,TALKREL_order,order 1
900,SOCTRUST2_order,order 1
900,CONGPOST_order,order 1
900,GSSTRUST3_order,order 2
900,POLCRCT_order,order 1
900,ECONFAIR2_order,order 2
900,IMMCULT2_order,order 2
900,GSSTRUST2_order,order 2
900,SNSSKEP_order,order 1
900,QBELIEF3_order,order 1
900,QBELIEF4_order,order 1
900,TWKNOW_order,order 1
900,TWAUTO_order,order 1
900,JOKE1_order,order 2
900,CHOICE1_order,order 1
900,WOMENOPPS_order,order 1
900,FAIRTRT_order,order 1
900,TALKREL_order,order 2
901,SOCTRUST2_order,order 1
901,CONGPOST_order,order 2
901,GSSTRUST3_order,order 2
901,POLCRCT_order,order 1
901,ECONFAIR2_order,order 2
901,IMMCULT2_order,order 1
901,GSSTRUST2_order,order 1
901,SNSSKEP_order,order 2
901,QBELIEF3_order,order 2
901,QBELIEF4_order,order 2
901,TWKNOW_order,order 1
901,TWAUTO_order,order 2
901,JOKE1_order,order 1
901,CHOICE1_order,order 2
901,WOMENOPPS_order,order 1
901,FAIRTRT_order,order 2
901,TALKREL_order,order 2
902,SOCTRUST2_order,order 2
902,CONGPOST_order,order 2
902,GSSTRUST3_order,order 1
902,POLCRCT_order,order 2
902,ECONFAIR2_order,order 1
902,IMMCULT2_order,order 1
902,GSSTRUST2_order,order 1
902,SNSSKEP_order,order 1
902,QBELIEF3_order,order 1
902,QBELIEF4_order,order 1
902,TWKNOW_order,order 2
902,TWAUTO_order,order 2
902,JOKE1_order,order 2
902,CHOICE1_order,order 2
902,WOMENOPPS_order,order 1
902,FAIRTRT_order,order 2
902,TALKREL_order,order 2
903,SOCTRUST2_order,order 1
903,CONGPOST_order,order 2
903,GSSTRUST3_order,order 2
903,POLCRCT_order,order 1
903,ECONFAIR2_order,order 1
903,IMMCULT2_order,order 1
903,GSSTRUST2_order,order 1
903,SNSSKEP_order,order 2
903,QBELIEF3_order,order 1
903,QBELIEF4_order,order 1
903,TWKNOW_order,order 1
903,TWAUTO_order,order 1
903,JOKE1_order,order 2
903,CHOICE1_order,order 1
903,WOMENOPPS_order,order 2
903,FAIRTRT_order,order 2
903,TALKREL_order,order 2
905,SOCTRUST2_order,order 2
905,CONGPOST_order,order 2
905,GSSTRUST3_order,order 1
905,POLCRCT_order,order 1
905,ECONFAIR2_order,order 2
905,IMMCULT2_order,order 2
905,GSSTRUST2_order,order 2
905,SNSSKEP_order,order 2
905,QBELIEF3_order,order 1
905,QBELIEF4_order,order 1
905,TWKNOW_order,order 1
905,TWAUTO_order,order 1
905,JOKE1_order,order 2
905,CHOICE1_order,order 1
905,WOMENOPPS_order,order 1
905,FAIRTRT_order,order 1
905,TALKREL_order,order 1
908,SOCTRUST2_order,order 1
908,CONGPOST_order,
908,GSSTRUST3_order,order 2
908,POLCRCT_order,order 1
908,ECONFAIR2_order,order 1
908,IMMCULT2_order,order 1
908,GSSTRUST2_order,order 2
908,SNSSKEP_order,order 1
908,QBELIEF3_order,order 2
908,QBELIEF4_order,order 2
908,TWKNOW_order,order 2
908,TWAUTO_order,order 1
908,JOKE1_order,order 2
908,CHOICE1_order,order 2
908,WOMENOPPS_order,order 2
908,FAIRTRT_order,order 2
908,TALKREL_order,order 2
909,SOCTRUST2_order,order 2
909,CONGPOST_order,order 2
909,GSSTRUST3_order,order 1
909,POLCRCT_order,order 1
909,ECONFAIR2_order,order 2
909,IMMCULT2_order,order 2
909,GSSTRUST2_order,order 1
909,SNSSKEP_order,order 1
909,QBELIEF3_order,order 1
909,QBELIEF4_order,order 1
909,TWKNOW_order,order 1
909,TWAUTO_order,order 2
909,JOKE1_order,order 2
909,CHOICE1_order,order 1
909,WOMENOPPS_order,order 2
909,FAIRTRT_order,order 1
909,TALKREL_order,order 1
910,SOCTRUST2_order,order 1
910,CONGPOST_order,order 1
910,GSSTRUST3_order,order 2
910,POLCRCT_order,order 2
910,ECONFAIR2_order,order 2
910,IMMCULT2_order,order 2
910,GSSTRUST2_order,order 2
910,SNSSKEP_order,order 2
910,QBELIEF3_order,order 2
910,QBELIEF4_order,order 2
910,TWKNOW_order,order 2
910,TWAUTO_order,order 1
910,JOKE1_order,order 2
910,CHOICE1_order,order 2
910,WOMENOPPS_order,order 2
910,FAIRTRT_order,order 1
910,TALKREL_order,order 2
911,SOCTRUST2_order,order 1
911,CONGPOST_order,order 2
911,GSSTRUST3_order,order 2
911,POLCRCT_order,order 1
911,ECONFAIR2_order,order 1
911,IMMCULT2_order,order 2
911,GSSTRUST2_order,order 1
911,SNSSKEP_order,order 1
911,QBELIEF3_order,order 2
911,QBELIEF4_order,order 2
911,TWKNOW_order,order 2
911,TWAUTO_order,order 2
911,JOKE1_order,order 2
911,CHOICE1_order,order 2
911,WOMENOPPS_order,order 2
911,FAIRTRT_order,order 2
911,TALKREL_order,order 1
912,SOCTRUST2_order,order 1
912,CONGPOST_order,order 2
912,GSSTRUST3_order,order 2
912,POLCRCT_order,order 1
912,ECONFAIR2_order,order 2
912,IMMCULT2_order,order 1
912,GSSTRUST2_order,order 1
912,SNSSKEP_order,order 2
912,QBELIEF3_order,order 1
912,QBELIEF4_order,order 1
912,TWKNOW_order,order 2
912,TWAUTO_order,order 1
912,JOKE1_order,order 2
912,CHOICE1_order,order 2
912,WOMENOPPS_order,order 1
912,FAIRTRT_order,order 2
912,TALKREL_order,order 1
913,SOCTRUST2_order,order 1
913,CONGPOST_order,order 2
913,GSSTRUST3_order,order 2
913,POLCRCT_order,order 2
913,ECONFAIR2_order,order 1
913,IMMCULT2_order,order 1
913,GSSTRUST2_order,order 1
913,SNSSKEP_order,order 2
913,QBELIEF3_order,order 1
913,QBELIEF4_order,order 1
913,TWKNOW_order,order 2
913,TWAUTO_order,order 2
913,JOKE1_order,order 1
913,CHOICE1_order,order 1
913,WOMENOPPS_order,order 1
913,FAIRTRT_order,order 1
913,TALKREL_order,order 2
914,SOCTRUST2_order,order 1
914,CONGPOST_order,order 2
914,GSSTRUST3_order,order 1
914,POLCRCT_order,order 2
914,ECONFAIR2_order,order 1
914,IMMCULT2_order,order 2
914,GSSTRUST2_order,order 2
914,SNSSKEP_order,order 2
914,QBELIEF3_order,order 2
914,QBELIEF4_order,order 2
914,TWKNOW_order,order 1
914,TWAUTO_order,order 1
914,JOKE1_order,order 1
914,CHOICE1_order,order 2
914,WOMENOPPS_order,order 1
914,FAIRTRT_order,order 2
914,TALKREL_order,order 1
916,SOCTRUST2_order,order 2
916,CONGPOST_order,order 2
916,GSSTRUST3_order,order 2
916,POLCRCT_order,order 1
916,ECONFAIR2_order,order 2
916,IMMCULT2_order,order 2
916,GSSTRUST2_order,order 1
916,SNSSKEP_order,order 1
916,QBELIEF3_order,order 1
916,QBELIEF4_order,order 1
916,TWKNOW_order,order 1
916,TWAUTO_order,order 2
916,JOKE1_order,order 2
916,CHOICE1_order,order 2
916,WOMENOPPS_order,order 2
916,FAIRTRT_order,order 2
916,TALKREL_order,order 2
917,SOCTRUST2_order,order 2
917,CONGPOST_order,order 1
917,GSSTRUST3_order,order 1
917,POLCRCT_order,order 2
917,ECONFAIR2_order,order 2
917,IMMCULT2_order,order 1
917,GSSTRUST2_order,order 2
917,SNSSKEP_order,order 2
917,QBELIEF3_order,order 1
917,QBELIEF4_order,order 1
917,TWKNOW_order,order 1
917,TWAUTO_order,order 2
917,JOKE1_order,order 1
917,CHOICE1_order,order 1
917,WOMENOPPS_order,order 1
917,FAIRTRT_order,order 2
917,TALKREL_order,order 1
918,SOCTRUST2_order,order 2
918,CONGPOST_order,order 1
918,GSSTRUST3_order,order 2
918,POLCRCT_order,order 1
918,ECONFAIR2_order,order 2
918,IMMCULT2_order,order 2
918,GSSTRUST2_order,order 1
918,SNSSKEP_order,order 2
918,QBELIEF3_order,order 1
918,QBELIEF4_order,order 1
918,TWKNOW_order,order 2
918,TWAUTO_order,order 1
918,JOKE1_order,order 1
918,CHOICE1_order,order 2
918,WOMENOPPS_order,order 1
918,FAIRTRT_order,order 2
918,TALKREL_order,order 2
919,SOCTRUST2_order,order 2
919,CONGPOST_order,order 1
919,GSSTRUST3_order,order 2
919,POLCRCT_order,order 1
919,ECONFAIR2_order,order 2
919,IMMCULT2_order,order 2
919,GSSTRUST2_order,order 2
919,SNSSKEP_order,order 2
919,QBELIEF3_order,order 2
919,QBELIEF4_order,order 2
919,TWKNOW_order,order 2
919,TWAUTO_order,order 2
919,JOKE1_order,order 1
919,CHOICE1_order,order 1
919,WOMENOPPS_order,order 2
919,FAIRTRT_order,order 1
919,TALKREL_order,order 1
920,SOCTRUST2_order,order 1
920,CONGPOST_order,order 2
920,GSSTRUST3_order,order 2
920,POLCRCT_order,order 2
920,ECONFAIR2_order,order 2
920,IMMCULT2_order,order 2
920,GSSTRUST2_order,order 2
920,SNSSKEP_order,order 1
920,QBELIEF3_order,order 2
920,QBELIEF4_order,order 2
920,TWKNOW_order,order 2
920,TWAUTO_order,order 2
920,JOKE1_order,order 2
920,CHOICE1_order,order 2
920,WOMENOPPS_order,order 1
920,FAIRTRT_order,order 2
920,TALKREL_order,order 2
921,SOCTRUST2_order,order 1
921,CONGPOST_order,
921,GSSTRUST3_order,order 1
921,POLCRCT_order,order 1
921,ECONFAIR2_order,order 2
921,IMMCULT2_order,order 2
921,GSSTRUST2_order,order 1
921,SNSSKEP_order,order 2
921,QBELIEF3_order,order 1
921,QBELIEF4_order,order 1
921,TWKNOW_order,order 2
921,TWAUTO_order,order 2
921,JOKE1_order,order 1
921,CHOICE1_order,order 2
921,WOMENOPPS_order,order 1
921,FAIRTRT_order,order 1
921,TALKREL_order,order 1
923,SOCTRUST2_order,order 1
923,CONGPOST_order,
923,GSSTRUST3_order,order 1
923,POLCRCT_order,order 1
923,ECONFAIR2_order,order 2
923,IMMCULT2_order,order 2
923,GSSTRUST2_order,order 2
923,SNSSKEP_order,order 1
923,QBELIEF3_order,order 2
923,QBELIEF4_order,order 2
923,TWKNOW_order,order 1
923,TWAUTO_order,order 1
923,JOKE1_order,order 2
923,CHOICE1_order,order 1
923,WOMENOPPS_order,order 2
923,FAIRTRT_order,order 2
923,TALKREL_order,order 2
925,SOCTRUST2_order,order 1
925,CONGPOST_order,order 2
925,GSSTRUST3_order,order 1
925,POLCRCT_order,order 1
925,ECONFAIR2_order,order 1
925,IMMCULT2_order,order 2
925,GSSTRUST2_order,order 1
925,SNSSKEP_order,order 2
925,QBELIEF3_order,order 2
925,QBELIEF4_order,order 2
925,TWKNOW_order,order 2
925,TWAUTO_order,order 2
925,JOKE1_order,order 2
925,CHOICE1_order,order 1
925,WOMENOPPS_order,order 2
925,FAIRTRT_order,order 2
925,TALKREL_order,order 1
926,SOCTRUST2_order,order 1
926,CONGPOST_order,order 1
926,GSSTRUST3_order,order 2
926,POLCRCT_order,order 2
926,ECONFAIR2_order,order 2
926,IMMCULT2_order,order 2
926,GSSTRUST2_order,order 2
926,SNSSKEP_order,order 2
926,QBELIEF3_order,order 2
926,QBELIEF4_order,order 2
926,TWKNOW_order,order 2
926,TWAUTO_order,order 2
926,JOKE1_order,order 2
926,CHOICE1_order,order 2
926,WOMENOPPS_order,order 2
926,FAIRTRT_order,order 1
926,TALKREL_order,order 2
928,SOCTRUST2_order,order 2
928,CONGPOST_order,order 1
928,GSSTRUST3_order,order 1
928,POLCRCT_order,order 1
928,ECONFAIR2_order,order 2
928,IMMCULT2_order,order 1
928,GSSTRUST2_order,order 1
928,SNSSKEP_order,order 1
928,QBELIEF3_order,order 1
928,QBELIEF4_order,order 1
928,TWKNOW_order,order 2
928,TWAUTO_order,order 1
928,JOKE1_order,order 2
928,CHOICE1_order,order 2
928,WOMENOPPS_order,order 1
928,FAIRTRT_order,order 2
928,TALKREL_order,order 1
929,SOCTRUST2_order,order 1
929,CONGPOST_order,order 2
929,GSSTRUST3_order,order 2
929,POLCRCT_order,order 2
929,ECONFAIR2_order,order 1
929,IMMCULT2_order,order 2
929,GSSTRUST2_order,order 1
929,SNSSKEP_order,order 1
929,QBELIEF3_order,order 1
929,QBELIEF4_order,order 1
929,TWKNOW_order,order 2
929,TWAUTO_order,order 1
929,JOKE1_order,order 2
929,CHOICE1_order,order 1
929,WOMENOPPS_order,order 1
929,FAIRTRT_order,order 1
929,TALKREL_order,order 2
935,SOCTRUST2_order,order 1
935,CONGPOST_order,order 1
935,GSSTRUST3_order,order 2
935,POLCRCT_order,order 1
935,ECONFAIR2_order,order 2
935,IMMCULT2_order,order 1
935,GSSTRUST2_order,order 1
935,SNSSKEP_order,order 1
935,QBELIEF3_order,order 2
935,QBELIEF4_order,order 2
935,TWKNOW_order,order 1
935,TWAUTO_order,order 2
935,JOKE1_order,order 1
935,CHOICE1_order,order 1
935,WOMENOPPS_order,order 1
935,FAIRTRT_order,order 2
935,TALKREL_order,order 2
936,SOCTRUST2_order,order 1
936,CONGPOST_order,order 1
936,GSSTRUST3_order,order 2
936,POLCRCT_order,order 2
936,ECONFAIR2_order,order 1
936,IMMCULT2_order,order 2
936,GSSTRUST2_order,order 2
936,SNSSKEP_order,order 2
936,QBELIEF3_order,order 1
936,QBELIEF4_order,order 1
936,TWKNOW_order,order 1
936,TWAUTO_order,order 2
936,JOKE1_order,order 2
936,CHOICE1_order,order 2
936,WOMENOPPS_order,order 1
936,FAIRTRT_order,order 1
936,TALKREL_order,order 1
937,SOCTRUST2_order,order 2
937,CONGPOST_order,order 2
937,GSSTRUST3_order,order 2
937,POLCRCT_order,order 1
937,ECONFAIR2_order,order 2
937,IMMCULT2_order,order 2
937,GSSTRUST2_order,order 1
937,SNSSKEP_order,order 2
937,QBELIEF3_order,order 1
937,QBELIEF4_order,order 1
937,TWKNOW_order,order 1
937,TWAUTO_order,order 1
937,JOKE1_order,order 1
937,CHOICE1_order,order 2
937,WOMENOPPS_order,order 2
937,FAIRTRT_order,order 1
937,TALKREL_order,order 2
938,SOCTRUST2_order,order 2
938,CONGPOST_order,order 1
938,GSSTRUST3_order,order 1
938,POLCRCT_order,order 1
938,ECONFAIR2_order,order 2
938,IMMCULT2_order,order 2
938,GSSTRUST2_order,order 1
938,SNSSKEP_order,order 2
938,QBELIEF3_order,order 1
938,QBELIEF4_order,order 1
938,TWKNOW_order,order 1
938,TWAUTO_order,order 1
938,JOKE1_order,order 1
938,CHOICE1_order,order 1
938,WOMENOPPS_order,order 1
938,FAIRTRT_order,order 1
938,TALKREL_order,order 2
939,SOCTRUST2_order,order 1
939,CONGPOST_order,order 1
939,GSSTRUST3_order,order 1
939,POLCRCT_order,order 1
939,ECONFAIR2_order,order 2
939,IMMCULT2_order,order 1
939,GSSTRUST2_order,order 2
939,SNSSKEP_order,order 2
939,QBELIEF3_order,order 2
939,QBELIEF4_order,order 2
939,TWKNOW_order,order 1
939,TWAUTO_order,order 1
939,JOKE1_order,order 2
939,CHOICE1_order,order 1
939,WOMENOPPS_order,order 1
939,FAIRTRT_order,order 1
939,TALKREL_order,order 1
941,SOCTRUST2_order,order 2
941,CONGPOST_order,
941,GSSTRUST3_order,order 1
941,POLCRCT_order,order 1
941,ECONFAIR2_order,order 2
941,IMMCULT2_order,order 1
941,GSSTRUST2_order,order 2
941,SNSSKEP_order,order 2
941,QBELIEF3_order,order 2
941,QBELIEF4_order,order 2
941,TWKNOW_order,order 1
941,TWAUTO_order,order 1
941,JOKE1_order,order 1
941,CHOICE1_order,order 1
941,WOMENOPPS_order,order 1
941,FAIRTRT_order,order 1
941,TALKREL_order,order 1
942,SOCTRUST2_order,order 1
942,CONGPOST_order,order 1
942,GSSTRUST3_order,order 2
942,POLCRCT_order,order 2
942,ECONFAIR2_order,order 1
942,IMMCULT2_order,order 1
942,GSSTRUST2_order,order 1
942,SNSSKEP_order,order 1
942,QBELIEF3_order,order 2
942,QBELIEF4_order,order 2
942,TWKNOW_order,order 2
942,TWAUTO_order,order 1
942,JOKE1_order,order 1
942,CHOICE1_order,order 1
942,WOMENOPPS_order,order 1
942,FAIRTRT_order,order 2
942,TALKREL_order,order 2
943,SOCTRUST2_order,order 1
943,CONGPOST_order,
943,GSSTRUST3_order,order 1
943,POLCRCT_order,order 2
943,ECONFAIR2_order,order 2
943,IMMCULT2_order,order 1
943,GSSTRUST2_order,order 2
943,SNSSKEP_order,order 1
943,QBELIEF3_order,order 1
943,QBELIEF4_order,order 1
943,TWKNOW_order,order 2
943,TWAUTO_order,order 1
943,JOKE1_order,order 1
943,CHOICE1_order,order 2
943,WOMENOPPS_order,order 2
943,FAIRTRT_order,order 2
943,TALKREL_order,order 2
944,SOCTRUST2_order,order 1
944,CONGPOST_order,order 1
944,GSSTRUST3_order,order 1
944,POLCRCT_order,order 1
944,ECONFAIR2_order,order 1
944,IMMCULT2_order,order 2
944,GSSTRUST2_order,order 2
944,SNSSKEP_order,order 1
944,QBELIEF3_order,order 2
944,QBELIEF4_order,order 2
944,TWKNOW_order,order 1
944,TWAUTO_order,order 2
944,JOKE1_order,order 1
944,CHOICE1_order,order 1
944,WOMENOPPS_order,order 1
944,FAIRTRT_order,order 1
944,TALKREL_order,order 1
946,SOCTRUST2_order,order 2
946,CONGPOST_order,order 2
946,GSSTRUST3_order,order 2
946,POLCRCT_order,order 1
946,ECONFAIR2_order,order 1
946,IMMCULT2_order,order 1
946,GSSTRUST2_order,order 1
946,SNSSKEP_order,order 1
946,QBELIEF3_order,order 2
946,QBELIEF4_order,order 2
946,TWKNOW_order,order 2
946,TWAUTO_order,order 1
946,JOKE1_order,order 2
946,CHOICE1_order,order 1
946,WOMENOPPS_order,order 2
946,FAIRTRT_order,order 1
946,TALKREL_order,order 1
951,SOCTRUST2_order,order 1
951,CONGPOST_order,order 1
951,GSSTRUST3_order,order 1
951,POLCRCT_order,order 2
951,ECONFAIR2_order,order 2
951,IMMCULT2_order,order 1
951,GSSTRUST2_order,order 1
951,SNSSKEP_order,order 2
951,QBELIEF3_order,order 1
951,QBELIEF4_order,order 1
951,TWKNOW_order,order 2
951,TWAUTO_order,order 1
951,JOKE1_order,order 1
951,CHOICE1_order,order 2
951,WOMENOPPS_order,order 2
951,FAIRTRT_order,order 1
951,TALKREL_order,order 2
954,SOCTRUST2_order,order 1
954,CONGPOST_order,order 1
954,GSSTRUST3_order,order 1
954,POLCRCT_order,order 1
954,ECONFAIR2_order,order 1
954,IMMCULT2_order,order 1
954,GSSTRUST2_order,order 2
954,SNSSKEP_order,order 1
954,QBELIEF3_order,order 2
954,QBELIEF4_order,order 2
954,TWKNOW_order,order 1
954,TWAUTO_order,order 1
954,JOKE1_order,order 1
954,CHOICE1_order,order 2
954,WOMENOPPS_order,order 2
954,FAIRTRT_order,order 1
954,TALKREL_order,order 1
956,SOCTRUST2_order,order 2
956,CONGPOST_order,order 2
956,GSSTRUST3_order,order 2
956,POLCRCT_order,order 1
956,ECONFAIR2_order,order 1
956,IMMCULT2_order,order 1
956,GSSTRUST2_order,order 2
956,SNSSKEP_order,order 2
